time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-19T04:32:18.960Z,35.882,-117.6905,8.34,1.14,ml,19,50,0.08982,0.17,ci,ci38601263,2019-07-19T04:36:06.428Z,"20km ESE of Little Lake, CA",earthquake,0.29,0.86,0.148,10,automatic,ci,ci
2019-07-19T04:31:34.090Z,35.6053333,-117.429,4.48,1.2,ml,19,83,0.03294,0.14,ci,ci38601255,2019-07-19T04:35:19.087Z,"18km S of Searles Valley, CA",earthquake,0.27,0.38,0.236,12,automatic,ci,ci
2019-07-19T04:30:11.000Z,35.8626667,-117.4781667,5.08,2.05,ml,31,75,0.1052,0.26,ci,ci38601247,2019-07-19T04:41:08.560Z,"12km NNW of Searles Valley, CA",earthquake,0.38,1.04,0.14,26,automatic,ci,ci
2019-07-19T04:29:18.550Z,35.956,-117.7083333,1.25,1.87,ml,25,87,0.08572,0.21,ci,ci38601239,2019-07-19T04:40:04.730Z,"18km E of Little Lake, CA",earthquake,0.29,0.47,0.126,26,automatic,ci,ci
2019-07-19T04:25:05.160Z,35.8801651,-117.6661682,-1.03,1.23,ml,16,148,0.08511,0.4,ci,ci38601223,2019-07-19T04:29:00.953Z,"23km ESE of Little Lake, CA",earthquake,0.94,1.84,0.467,5,automatic,ci,ci
2019-07-19T04:24:33.190Z,36.1208333,-117.891,1.56,1.09,ml,8,203,0.02944,0.1,ci,ci38601215,2019-07-19T04:28:12.561Z,"10km NNE of Coso Junction, CA",earthquake,0.85,0.32,0.12,7,automatic,ci,ci
2019-07-19T04:21:28.760Z,35.5931667,-117.4831667,8.56,1.69,ml,27,38,0.01008,0.2,ci,ci38601199,2019-07-19T04:33:01.391Z,"18km E of Ridgecrest, CA",earthquake,0.29,0.48,0.187,26,automatic,ci,ci
2019-07-19T04:13:36.870Z,35.9863333,-117.3568333,4.06,1.24,ml,14,80,0.1569,0.22,ci,ci38601183,2019-07-19T04:17:21.796Z,"25km N of Searles Valley, CA",earthquake,0.62,1.62,0.196,10,automatic,ci,ci
2019-07-19T04:12:03.170Z,37.8133333,-113.2045,9,1,md,10,127,0.1885,0.12,uu,uu60331687,2019-07-19T20:16:58.070Z,"16km WNW of Enoch, Utah",earthquake,0.53,0.96,0.057,6,reviewed,uu,uu
2019-07-19T04:11:06.900Z,35.8968333,-117.6845,2.5,2.52,ml,30,38,0.058,0.15,ci,ci38601175,2019-07-19T04:21:55.240Z,"20km ESE of Little Lake, CA",earthquake,0.16,0.3,0.145,25,automatic,ci,ci
2019-07-19T04:09:50.060Z,35.6703333,-117.5313333,9.81,1.42,ml,23,54,0.05717,0.24,ci,ci38601167,2019-07-19T04:13:31.173Z,"14km ENE of Ridgecrest, CA",earthquake,0.35,0.78,0.192,17,automatic,ci,ci
2019-07-19T04:08:37.237Z,69.259,-144.3763,25.1,1.7,ml,,,,1.06,ak,ak01996twxsf,2019-07-19T04:13:42.526Z,"101km SSW of Kaktovik, Alaska",earthquake,,2.2,,,automatic,ak,ak
2019-07-19T04:05:38.590Z,36.0455,-117.8448333,3.43,1.08,ml,17,124,0.05277,0.33,ci,ci38601135,2019-07-19T04:09:26.629Z,"9km E of Coso Junction, CA",earthquake,0.85,1.32,0.148,13,automatic,ci,ci
2019-07-19T03:56:34.150Z,35.8923333,-117.7176667,7.82,1.89,ml,33,48,0.07783,0.17,ci,ci38601087,2019-07-19T04:07:44.150Z,"18km ESE of Little Lake, CA",earthquake,0.2,0.65,0.225,26,automatic,ci,ci
2019-07-19T03:52:30.190Z,35.5976667,-117.4033333,10.36,1.26,ml,15,119,0.04925,0.25,ci,ci38601071,2019-07-19T03:56:01.063Z,"19km S of Trona, CA",earthquake,0.67,1.04,0.218,10,automatic,ci,ci
2019-07-19T03:51:18.710Z,61.2255,-152.0241,25.5,1.5,ml,,,,1.3,ak,ak01996tkokn,2019-07-19T03:56:17.898Z,"71km NNW of Nikiski, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-07-19T03:50:12.700Z,36.199,-117.8776667,2.23,1.64,ml,16,106,0.08332,0.17,ci,ci38601055,2019-07-19T03:53:51.050Z,"15km SE of Olancha, CA",earthquake,0.42,0.57,0.167,24,automatic,ci,ci
2019-07-19T03:47:06.120Z,35.9706667,-117.6608333,2.78,1.46,ml,24,109,0.02425,0.19,ci,ci38601031,2019-07-19T03:50:45.025Z,"22km E of Little Lake, CA",earthquake,0.28,0.31,0.188,20,automatic,ci,ci
2019-07-19T03:46:55.171Z,61.294,-152.4483,0,1.9,ml,,,,0.7,ak,ak01996tjosn,2019-07-19T21:34:20.940Z,"93km N of Redoubt Volcano, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-07-19T03:46:27.829Z,35.3755,-96.49133333,6.04,1.84,ml,39,163,0.1007802235,0.17,ok,ok2019nzwp,2019-07-19T13:15:41.159Z,"13km S of Boley, Oklahoma",earthquake,,0.8,0.11,9,reviewed,ok,ok
2019-07-19T03:42:05.950Z,35.8233333,-117.711,3.96,1.03,ml,15,65,0.04621,0.13,ci,ci38601007,2019-07-19T03:45:57.993Z,"22km NNE of Inyokern, CA",earthquake,0.21,0.49,0.225,13,automatic,ci,ci
2019-07-19T03:41:11.159Z,38.3839,-118.8978,9.4,1,ml,10,124.1,0.127,0.1379,nn,nn00696355,2019-07-20T02:06:09.428Z,"28km WSW of Hawthorne, Nevada",earthquake,,3,0.28,5,reviewed,nn,nn
2019-07-19T03:36:50.630Z,35.6518333,-117.4581667,2.84,1.21,ml,22,84,0.0592,0.18,ci,ci38600983,2019-07-19T03:40:36.959Z,"14km SSW of Searles Valley, CA",earthquake,0.27,0.49,0.224,12,automatic,ci,ci
2019-07-19T03:35:42.944Z,61.0062,-151.1136,53.5,1.3,ml,,,,1.06,ak,ak01996thaye,2019-07-19T03:39:31.860Z,"36km NNE of Nikiski, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-07-19T03:35:22.070Z,35.8986667,-117.6653333,2.37,1.05,ml,14,53,0.05061,0.23,ci,ci38600975,2019-07-19T03:39:02.992Z,"22km E of Little Lake, CA",earthquake,0.36,0.53,0.212,12,automatic,ci,ci
2019-07-19T03:31:41.430Z,36.0621667,-117.83,0.77,1.47,ml,17,110,0.05885,0.14,ci,ci38600951,2019-07-19T03:35:33.937Z,"11km E of Coso Junction, CA",earthquake,0.26,0.38,0.209,21,automatic,ci,ci
2019-07-19T03:30:50.750Z,35.9599991,-117.6936646,6.95,1.25,ml,19,103,0.03714,0.29,ci,ci38600943,2019-07-19T03:34:35.932Z,"19km E of Little Lake, CA",earthquake,0.55,1.28,0.203,4,automatic,ci,ci
2019-07-19T03:24:24.250Z,33.4768333,-116.4986667,12.31,0.97,ml,31,65,0.07664,0.2,ci,ci38600911,2019-07-19T03:28:09.890Z,"18km ESE of Anza, CA",earthquake,0.3,0.53,0.129,27,automatic,ci,ci
2019-07-19T03:20:37.650Z,35.7761667,-117.585,10.78,1.17,ml,24,78,0.04078,0.23,ci,ci38600895,2019-07-19T03:24:08.866Z,"16km W of Searles Valley, CA",earthquake,0.33,0.71,0.121,13,automatic,ci,ci
2019-07-19T03:15:07.640Z,35.7835,-117.6225,9.19,1.03,ml,19,59,0.03805,0.15,ci,ci38600879,2019-07-19T03:18:41.838Z,"19km NNE of Ridgecrest, CA",earthquake,0.26,0.61,0.141,11,automatic,ci,ci
2019-07-19T03:14:04.070Z,36.1098333,-117.8363333,2.42,2.08,ml,23,60,0.01688,0.16,ci,ci38600871,2019-07-19T03:17:49.835Z,"12km NE of Coso Junction, CA",earthquake,0.25,0.36,0.178,25,automatic,ci,ci
2019-07-19T03:11:15.760Z,35.785,-117.9413333,1.76,1.74,ml,22,105,0.06384,0.15,ci,ci38600863,2019-07-19T03:15:13.819Z,"17km S of Little Lake, CA",earthquake,0.27,0.54,0.212,25,automatic,ci,ci
2019-07-19T03:08:00.531Z,65.7676,-147.7532,1.6,1.3,ml,,,,0.63,ak,ak01996tbfc0,2019-07-19T03:12:45.636Z,"101km N of College, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-07-19T03:06:27.820Z,36.076,-117.8458333,2.48,1.41,ml,15,122,0.04213,0.28,ci,ci38600847,2019-07-19T03:10:11.170Z,"10km ENE of Coso Junction, CA",earthquake,1.05,0.95,0.18,19,automatic,ci,ci
2019-07-19T02:58:09.190Z,35.5378333,-117.3491667,8.25,2.09,ml,32,73,0.01795,0.16,ci,ci38600823,2019-07-19T03:09:15.090Z,"25km S of Trona, CA",earthquake,0.28,0.48,0.142,26,automatic,ci,ci
2019-07-19T02:52:13.530Z,36.1226667,-117.8261667,2.61,3.34,ml,51,51,0.02378,0.16,ci,ci38600815,2019-07-19T18:18:27.060Z,"14km NE of Coso Junction, CA",earthquake,0.13,0.37,0.132,91,reviewed,ci,ci
2019-07-19T02:49:43.980Z,35.72,-117.5405,6.52,1.67,ml,26,62,0.1005,0.25,ci,ci38600799,2019-07-19T02:53:41.693Z,"13km WSW of Searles Valley, CA",earthquake,0.35,1.17,0.114,25,automatic,ci,ci
2019-07-19T02:43:50.610Z,35.9601667,-117.6878333,5.76,1.43,ml,8,160,0.03276,0.13,ci,ci37422029,2019-07-19T20:37:43.097Z,"20km E of Little Lake, CA",earthquake,0.37,0.63,0.206,21,reviewed,ci,ci
2019-07-19T02:43:49.550Z,36.1093333,-117.868,8,1.65,ml,13,134,0.01345,0.18,ci,ci38600759,2019-07-19T20:35:53.734Z,"10km NE of Coso Junction, CA",earthquake,0.55,0.65,0.169,14,reviewed,ci,ci
2019-07-19T02:42:10.216Z,60.8933,-152.1282,103.2,1.5,ml,,,,0.71,ak,ak01996sxau9,2019-07-19T02:48:39.105Z,"51km WNW of Nikiski, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-07-19T02:40:17.990Z,35.3368333,-117.918,7.28,1.89,ml,37,40,0.09101,0.22,ci,ci38600743,2019-07-19T02:44:13.624Z,"24km NNE of California City, CA",earthquake,0.3,1.38,0.178,27,automatic,ci,ci
2019-07-19T02:39:14.580Z,19.1608333,-155.4805,32.78,2.53,ml,55,115,0.01819,0.11,hv,hv71051722,2019-07-19T21:25:37.040Z,"4km S of Pahala, Hawaii",earthquake,0.47,0.54,0.1,23,reviewed,hv,hv
2019-07-19T02:37:53.270Z,35.8956667,-117.7053333,2.3,1.52,ml,25,43,0.09313,0.17,ci,ci38600735,2019-07-19T02:41:53.589Z,"19km ESE of Little Lake, CA",earthquake,0.21,0.35,0.113,19,automatic,ci,ci
2019-07-19T02:36:48.010Z,35.8741667,-117.697,7.5,2.58,ml,33,48,0.0856,0.16,ci,ci38600727,2019-07-19T02:48:01.630Z,"20km ESE of Little Lake, CA",earthquake,0.2,0.7,0.235,25,automatic,ci,ci
2019-07-19T02:35:20.850Z,36.2016667,-117.885,1.62,1.89,ml,16,105,0.08739,0.23,ci,ci38600719,2019-07-19T02:38:58.573Z,"14km SE of Olancha, CA",earthquake,0.53,0.89,0.118,26,automatic,ci,ci
2019-07-19T02:34:50.680Z,35.7961667,-117.613,8.04,1.32,ml,19,56,0.02324,0.19,ci,ci38600711,2019-07-19T02:38:35.157Z,"19km W of Searles Valley, CA",earthquake,0.32,0.77,0.065,4,automatic,ci,ci
2019-07-19T02:33:34.080Z,35.8,-117.6225,7.25,2.47,ml,26,55,0.02568,0.2,ci,ci38600703,2019-07-19T02:37:22.559Z,"20km W of Searles Valley, CA",earthquake,0.28,0.77,0.316,26,automatic,ci,ci
2019-07-19T02:32:54.590Z,35.8928337,-117.7091675,2.37,2.04,ml,33,45,0.0955,0.19,ci,ci38600687,2019-07-19T02:43:53.850Z,"18km ESE of Little Lake, CA",earthquake,0.23,0.38,0.241,19,automatic,ci,ci
2019-07-19T02:32:04.020Z,35.8931667,-117.7023333,2.13,1.22,ml,22,48,0.09206,0.21,ci,ci38600679,2019-07-19T02:35:48.547Z,"19km ESE of Little Lake, CA",earthquake,0.27,0.41,0.176,17,automatic,ci,ci
2019-07-19T02:27:10.320Z,44.5551667,-114.2926667,1.77,1.29,ml,6,120,0.679,0.35,mb,mb80353349,2019-07-19T14:41:44.580Z,"7km NW of Challis, Idaho",earthquake,1,9.05,0.412,6,reviewed,mb,mb
2019-07-19T02:25:32.990Z,35.6558333,-117.4501667,2.12,1.4,ml,25,50,0.02348,0.2,ci,ci38600655,2019-07-19T02:36:17.400Z,"13km SSW of Searles Valley, CA",earthquake,0.27,0.42,0.225,18,automatic,ci,ci
2019-07-19T02:23:24.090Z,32.9261665,-115.4964981,4.32,1.47,ml,8,92,0.05936,0.08,ci,ci38600647,2019-07-19T02:27:05.502Z,"7km SSE of Brawley, CA",earthquake,1.08,1.24,0.101,3,automatic,ci,ci
2019-07-19T02:21:25.820Z,35.837,-117.67,6.46,1.32,ml,18,60,0.06261,0.17,ci,ci38600623,2019-07-19T02:25:08.717Z,"24km ESE of Little Lake, CA",earthquake,0.33,0.7,0.165,18,automatic,ci,ci
2019-07-19T02:16:48.110Z,18.2145,-67.0538,29,1.51,md,4,221,0.0503,0.11,pr,pr2019200002,2019-07-19T04:26:56.587Z,"7km WSW of Las Marias, Puerto Rico",earthquake,1,1.4,0.46,4,reviewed,pr,pr
2019-07-19T02:15:24.336Z,66.2896,-157.3908,2.6,1.8,ml,,,,0.68,ak,ak01996srjld,2019-07-19T02:22:02.138Z,"72km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-07-19T02:15:07.550Z,35.7833333,-117.9418333,1.85,1.41,ml,21,67,0.06551,0.13,ci,ci38600599,2019-07-19T02:18:50.649Z,"17km S of Little Lake, CA",earthquake,0.26,0.52,0.249,22,automatic,ci,ci
2019-07-19T02:11:50.810Z,35.8685,-117.7258333,4.97,1.09,ml,18,65,0.06771,0.18,ci,ci38600591,2019-07-19T02:15:33.686Z,"18km ESE of Little Lake, CA",earthquake,0.27,0.58,0.205,12,automatic,ci,ci
2019-07-19T02:10:25.190Z,35.7013333,-117.5286667,6.79,1.97,ml,31,58,0.0857,0.2,ci,ci38600583,2019-07-19T02:21:40.590Z,"13km WSW of Searles Valley, CA",earthquake,0.25,0.78,0.128,26,automatic,ci,ci
2019-07-19T02:08:20.020Z,35.8711667,-117.683,8.67,1.44,ml,20,53,0.08102,0.15,ci,ci38600575,2019-07-19T02:12:01.407Z,"21km ESE of Little Lake, CA",earthquake,0.25,0.61,0.163,21,automatic,ci,ci
2019-07-19T02:05:12.470Z,35.7803333,-117.6221667,9.83,2.48,ml,34,60,0.04062,0.16,ci,ci38600551,2019-07-19T02:15:58.770Z,"18km NNE of Ridgecrest, CA",earthquake,0.2,0.51,0.153,25,automatic,ci,ci
2019-07-19T02:01:27.230Z,33.7025,-116.7305,16.18,1.55,ml,43,39,0.01613,0.16,ci,ci38600527,2019-07-19T02:12:32.010Z,"4km SSW of Idyllwild, CA",earthquake,0.24,0.37,0.137,24,automatic,ci,ci
2019-07-19T02:00:40.450Z,35.6373333,-117.4485,2.04,2.24,ml,34,54,0.03431,0.24,ci,ci38600511,2019-07-19T02:11:29.310Z,"15km SSW of Searles Valley, CA",earthquake,0.29,0.44,0.149,25,automatic,ci,ci
2019-07-19T02:00:39.160Z,35.8335,-117.6755,5.14,1.02,ml,16,58,0.06581,0.36,ci,ci38600503,2019-07-19T02:04:20.355Z,"24km N of Ridgecrest, CA",earthquake,0.74,1.31,0.16,4,automatic,ci,ci
2019-07-19T01:59:06.145Z,65.1344,-152.4701,1.1,1.4,ml,,,,0.52,ak,ak01996sfi3a,2019-07-19T02:02:26.672Z,"18km WSW of Tanana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-07-19T01:42:40.790Z,35.8895,-117.72,2.5,1.69,ml,28,50,0.08118,0.21,ci,ci38600455,2019-07-19T01:46:18.186Z,"18km ESE of Little Lake, CA",earthquake,0.23,0.38,0.152,26,automatic,ci,ci
2019-07-19T01:41:36.110Z,35.6806667,-117.4936667,1.46,2.11,ml,32,52,0.05906,0.23,ci,ci38600447,2019-07-19T01:52:22.270Z,"13km SW of Searles Valley, CA",earthquake,0.27,0.52,0.131,26,automatic,ci,ci
2019-07-19T01:41:19.975Z,64.6642,-149.0606,16.6,1.1,ml,,,,1.26,ak,ak01996sbo93,2019-07-19T01:45:59.606Z,"9km NNE of North Nenana, Alaska",earthquake,,0.1,,,automatic,ak,ak
2019-07-19T01:40:19.090Z,35.9431648,-117.6685028,2.55,1.26,ml,15,58,0.01545,0.16,ci,ci38600439,2019-07-19T01:43:57.661Z,"22km E of Little Lake, CA",earthquake,0.44,0.49,0.202,5,automatic,ci,ci
2019-07-19T01:39:45.560Z,35.7391667,-117.5613333,1.95,1.08,ml,15,70,0.08188,0.2,ci,ci38600423,2019-07-19T01:43:22.658Z,"14km WSW of Searles Valley, CA",earthquake,0.3,0.52,0.147,13,automatic,ci,ci
2019-07-19T01:37:35.890Z,35.6273333,-117.4698333,9.13,1.83,ml,33,49,0.03334,0.17,ci,ci38600415,2019-07-19T01:41:24.013Z,"17km SSW of Searles Valley, CA",earthquake,0.24,0.45,0.151,27,automatic,ci,ci
2019-07-19T01:36:05.820Z,19.2465,-64.9206,35,2.86,md,9,339,1.4426,0.35,pr,pr2019200000,2019-07-19T05:42:57.135Z,"98km NNW of Road Town, British Virgin Islands",earthquake,3.74,24.16,0.37,8,reviewed,pr,pr
2019-07-19T01:35:52.796Z,61.8109,-145.8845,23.5,1.4,ml,,,,1.42,ak,ak01996sagou,2019-07-19T01:40:37.574Z,"37km SSW of Glennallen, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-07-19T01:35:23.410Z,35.5466667,-117.4405,4.5,1.47,ml,26,98,0.04351,0.2,ci,ci38600407,2019-07-19T01:39:03.979Z,"23km ESE of Ridgecrest, CA",earthquake,0.31,0.5,0.111,23,automatic,ci,ci
2019-07-19T01:34:22.600Z,36.1051667,-117.8365,3.96,1.14,ml,13,99,0.01935,0.1,ci,ci38600399,2019-07-19T01:38:06.634Z,"12km ENE of Coso Junction, CA",earthquake,0.29,0.35,0.167,16,automatic,ci,ci
2019-07-19T01:33:45.180Z,35.9724,31.0785,73.6,4.4,mb,,124,1.221,0.99,us,us70004nlq,2019-07-19T01:53:11.040Z,"76km SE of Tekirova, Turkey",earthquake,6,9.7,0.126,18,reviewed,us,us
2019-07-19T01:31:28.870Z,33.3211667,-116.251,9.94,1.64,ml,50,56,0.1282,0.19,ci,ci38600367,2019-07-19T01:42:27.720Z,"14km ENE of Borrego Springs, CA",earthquake,0.22,0.62,0.191,27,automatic,ci,ci
2019-07-19T01:27:22.190Z,35.6626663,-117.5256653,9.33,1.33,ml,13,135,0.09192,0.07,ci,ci38600359,2019-07-19T01:31:04.594Z,"14km ENE of Ridgecrest, CA",earthquake,0.5,1.26,0.303,4,automatic,ci,ci
2019-07-19T01:27:13.406Z,69.6447,-145.1232,0,1.6,ml,,,,0.94,ak,ak01996s8nlm,2019-07-19T01:30:44.622Z,"79km SW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-07-19T01:24:23.130Z,35.849,-117.6703333,10.08,1.22,ml,18,59,0.06785,0.14,ci,ci38600351,2019-07-19T01:28:07.138Z,"23km ESE of Little Lake, CA",earthquake,0.24,0.51,0.205,15,automatic,ci,ci
2019-07-19T01:23:49.340Z,35.679,-117.4693333,6.08,1.16,ml,19,79,0.03967,0.15,ci,ci38600343,2019-07-19T01:27:35.863Z,"12km SSW of Searles Valley, CA",earthquake,0.27,0.64,0.194,14,automatic,ci,ci
2019-07-19T01:22:05.040Z,35.8911667,-117.4491667,0.03,1.82,ml,26,74,0.09813,0.19,ci,ci38600335,2019-07-19T01:33:04.340Z,"14km NNW of Searles Valley, CA",earthquake,0.29,31.61,0.102,26,automatic,ci,ci
2019-07-19T01:19:39.250Z,35.6626663,-117.4843369,2.53,1.18,ml,12,107,0.07811,0.05,ci,ci38600319,2019-07-19T01:23:18.550Z,"14km SSW of Searles Valley, CA",earthquake,0.37,0.48,0.076,4,automatic,ci,ci
2019-07-19T01:18:24.384Z,-20.8423,-67.2812,189.56,4.9,mb,,27,1.888,1.01,us,us70004nll,2019-07-19T23:41:10.951Z,"63km SW of Uyuni, Bolivia",earthquake,7.6,6.9,0.028,402,reviewed,us,us
2019-07-19T01:17:12.370Z,35.6713333,-117.4825,4.83,2.05,ml,34,38,0.04829,0.19,ci,ci38600311,2019-07-19T01:27:59.310Z,"13km SSW of Searles Valley, CA",earthquake,0.26,0.57,0.134,25,automatic,ci,ci
2019-07-19T01:17:02.090Z,37.4711667,-118.8438333,6.54,1.79,md,31,129,0.1192,0.06,nc,nc73228216,2019-07-20T02:06:03.851Z,"18km SW of Toms Place, CA",earthquake,0.25,1.26,0.224,28,reviewed,nc,nc
2019-07-19T01:16:15.870Z,35.6798333,-117.4803333,0.48,1.57,ml,20,70,0.04841,0.2,ci,ci38600303,2019-07-19T01:20:03.526Z,"12km SW of Searles Valley, CA",earthquake,0.25,0.54,0.107,25,automatic,ci,ci
2019-07-19T01:15:00.120Z,35.9478333,-117.6738333,1.51,1.06,ml,13,93,0.01903,0.22,ci,ci38600295,2019-07-19T01:18:42.515Z,"21km E of Little Lake, CA",earthquake,0.37,0.36,0.145,13,automatic,ci,ci
2019-07-19T01:11:39.752Z,69.6638,-144.2,3,1.7,ml,,,,1.16,ak,ak01996s5a5v,2019-07-19T01:15:31.049Z,"56km SSW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-07-19T01:11:10.260Z,35.6286667,-117.4335,3.2,1.54,ml,28,59,0.03724,0.2,ci,ci38600263,2019-07-19T01:22:11.140Z,"16km S of Searles Valley, CA",earthquake,0.26,0.34,0.184,21,automatic,ci,ci
2019-07-19T01:08:23.135Z,62.5954,-152.01,0,1.3,ml,,,,1.37,ak,ak01996s4lv6,2019-07-19T01:11:49.858Z,"102km WNW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-07-19T01:07:35.070Z,35.8025,-117.611,7.89,1.53,ml,23,57,0.01717,0.22,ci,ci38600247,2019-07-19T01:11:20.468Z,"19km WNW of Searles Valley, CA",earthquake,0.3,0.8,0.15,24,automatic,ci,ci
2019-07-19T01:04:22.830Z,33.3190002,-116.2441635,9.85,1.21,ml,29,132,0.1535,0.21,ci,ci38600239,2019-07-19T01:08:03.905Z,"14km ENE of Borrego Springs, CA",earthquake,0.54,1.13,0.185,5,automatic,ci,ci
2019-07-19T00:59:57.610Z,33.3138351,-116.2509995,9.09,1.31,ml,48,74,0.1464,0.22,ci,ci38600231,2019-07-19T01:10:48.300Z,"13km ENE of Borrego Springs, CA",earthquake,0.3,0.93,0.176,7,automatic,ci,ci
2019-07-19T00:57:28.830Z,33.3098333,-116.2568333,11.54,3.15,ml,133,20,0.09389,0.2,ci,ci38600223,2019-07-23T04:53:23.040Z,"12km ENE of Borrego Springs, CA",earthquake,0.1,0.27,0.159,190,reviewed,ci,ci
2019-07-19T00:55:46.160Z,33.3233333,-116.2486667,10.15,1.44,ml,42,57,0.1304,0.18,ci,ci38600215,2019-07-19T01:06:42.590Z,"14km ENE of Borrego Springs, CA",earthquake,0.24,0.66,0.167,27,automatic,ci,ci
2019-07-19T00:54:45.940Z,33.32,-116.2555,9.58,1.53,ml,46,43,0.127,0.21,ci,ci38600207,2019-07-19T01:05:39.800Z,"13km ENE of Borrego Springs, CA",earthquake,0.26,0.76,0.199,26,automatic,ci,ci
2019-07-19T00:54:43.630Z,38.8240013,-122.7973328,2.69,1.14,md,23,39,0.009971,0.03,nc,nc73228196,2019-07-19T01:09:04.252Z,"6km NW of The Geysers, CA",earthquake,0.24,0.43,0.07,6,automatic,nc,nc
2019-07-19T00:53:25.320Z,35.6295,-117.4506667,5.08,1.7,ml,28,52,0.04179,0.2,ci,ci38600199,2019-07-19T01:04:37.260Z,"16km SSW of Searles Valley, CA",earthquake,0.29,0.46,0.14,26,automatic,ci,ci
2019-07-19T00:51:05.590Z,35.8811667,-117.6708333,7.24,1.22,ml,17,61,0.06863,0.21,ci,ci38600183,2019-07-19T00:54:49.828Z,"22km ESE of Little Lake, CA",earthquake,0.37,1.05,0.159,16,automatic,ci,ci
2019-07-19T00:50:17.250Z,35.8985,-117.7516667,6.99,1.47,ml,24,42,0.07383,0.19,ci,ci38600175,2019-07-19T00:53:57.825Z,"15km ESE of Little Lake, CA",earthquake,0.26,0.85,0.245,20,automatic,ci,ci
2019-07-19T00:48:59.080Z,34.01,-117.5121667,2.1,0.97,ml,13,61,0.05192,0.27,ci,ci38600159,2019-07-19T00:52:39.816Z,"2km NNE of Mira Loma, CA",earthquake,0.77,1.23,0.357,28,automatic,ci,ci
2019-07-19T00:46:06.770Z,19.1476667,-155.4498333,33.79,1.81,md,29,173,0.01394,0.11,hv,hv71051622,2019-07-19T01:18:27.470Z,"7km SSE of Pahala, Hawaii",earthquake,0.56,0.79,0.059,13,reviewed,hv,hv
2019-07-19T00:45:17.880Z,34.0125,-117.5346667,0.49,1,ml,15,66,0.06872,0.24,ci,ci38600143,2019-07-19T00:49:04.913Z,"3km NW of Mira Loma, CA",earthquake,0.47,1.1,0.337,22,automatic,ci,ci
2019-07-19T00:42:58.957Z,61.5174,-149.919,35.8,3,ml,,,,0.57,ak,ak01996rqjc6,2019-07-23T04:57:56.040Z,"1km ESE of Big Lake, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-07-19T00:42:48.300Z,35.8411667,-117.6631667,4.25,1.03,ml,13,65,0.05908,0.19,ci,ci38600135,2019-07-19T00:46:17.837Z,"24km ESE of Little Lake, CA",earthquake,0.36,0.84,0.168,8,automatic,ci,ci
2019-07-19T00:42:08.710Z,44.5921667,-114.294,6.47,1.47,ml,8,111,0.694,0.31,mb,mb80353354,2019-07-19T15:07:43.340Z,"10km NNW of Challis, Idaho",earthquake,1.02,2.49,0.421,6,reviewed,mb,mb
2019-07-19T00:40:21.050Z,34.0245,-117.5138333,2.6,1.22,ml,24,66,0.04438,0.18,ci,ci38600111,2019-07-19T00:44:07.761Z,"3km WNW of Glen Avon, CA",earthquake,0.3,0.39,0.272,27,automatic,ci,ci
2019-07-19T00:39:55.644Z,65.6428,-149.094,9.3,2.4,ml,,,,0.92,ak,ak01996rpvyz,2019-07-19T01:00:05.040Z,"101km NE of Manley Hot Springs, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-07-19T00:39:21.960Z,35.8373333,-117.6688333,3.22,1.99,ml,31,41,0.06184,0.21,ci,ci38600087,2019-07-19T00:50:26.120Z,"24km N of Ridgecrest, CA",earthquake,0.25,0.96,0.188,25,automatic,ci,ci
2019-07-19T00:32:29.470Z,36.0518333,-117.8575,2.04,1.44,ml,18,128,0.05145,0.15,ci,ci38600079,2019-07-19T00:36:07.437Z,"8km E of Coso Junction, CA",earthquake,0.24,0.27,0.253,19,automatic,ci,ci
2019-07-19T00:29:30.670Z,36.2208333,-117.8865,2.43,1.55,ml,18,142,0.1062,0.18,ci,ci38600063,2019-07-19T00:33:19.156Z,"13km ESE of Olancha, CA",earthquake,0.46,0.69,0.141,22,automatic,ci,ci
2019-07-19T00:28:03.120Z,36.1235,-117.8646667,0.58,1.86,ml,19,130,0.009897,0.18,ci,ci38600047,2019-07-19T00:38:25.310Z,"12km NE of Coso Junction, CA",earthquake,0.41,0.43,0.188,26,automatic,ci,ci
2019-07-19T00:27:16.860Z,35.6146667,-117.4738333,8.56,1.24,ml,18,61,0.02148,0.17,ci,ci38600039,2019-07-19T00:30:59.914Z,"18km SSW of Searles Valley, CA",earthquake,0.33,0.56,0.207,13,automatic,ci,ci
